HOUSEID,WTHHFIN,NUMADLT,HOMEOWN,HOMETYPE,RAIL,CENSUS_D,CENSUS_R,HH_HISP,DRVRCNT,CNTTDHH,CDIVMSAR,HHFAMINC_IMP,HHSIZE,HHVEHCNT,HHRELATD,LIF_CYC,MSASIZE,URBANSIZE,URBRUR,PPT517,YOUNGCHILD,RESP_CNT,URBRUR_2010,WRKCOUNT
0,5729.243532,2,1,1,2,4,2,2,2,9,42,11,2,3,1,2,5,5,1,0,0,2,1,2
0,26091.13787,2,1,1,2,4,2,2,1,2,42,11,2,1,2,2,5,5,1,0,0,2,1,1
0,35472.37537,2,1,1,2,4,2,2,2,8,43,7,3,3,1,6,2,6,2,1,0,3,2,1
0,8747.832772,2,2,1,2,4,2,2,2,5,42,10,2,2,1,2,5,5,1,0,0,2,1,2
0,8332.471407,2,1,1,2,4,2,2,2,2,43,6,2,2,1,2,3,3,1,0,0,2,1,2
0,12846.24365,2,1,1,2,4,2,2,2,4,43,9,3,2,1,4,3,3,1,0,1,2,2,2
0,13274.69009,2,2,4,2,4,2,2,2,19,43,4,5,3,1,6,3,6,1,3,0,5,2,2
0,2372.747054,1,3,3,2,4,2,2,1,0,44,4,1,0,2,9,6,6,2,0,0,1,1,0
0,2620.063788,1,2,1,2,4,2,2,1,0,43,4,1,1,2,1,1,6,2,0,0,1,2,1
0,7548.32704,2,1,1,2,4,2,2,2,8,44,7,2,3,1,2,6,6,2,0,0,2,2,2
0,37373.4401,2,3,2,2,4,2,2,2,0,43,5,4,2,1,4,1,6,1,0,2,2,1,0
0,9996.647251,1,3,3,2,4,2,2,1,2,43,5,1,1,2,9,1,6,1,0,0,1,1,1
0,2745.775115,2,2,1,2,4,2,2,2,0,43,9,2,2,1,2,1,6,1,0,0,2,1,2
0,8610.48595,2,3,2,2,4,2,2,2,4,43,7,2,2,1,2,1,6,1,0,0,2,1,2
0,17101.63525,1,1,1,2,4,2,2,1,3,44,6,1,4,2,1,6,6,2,0,0,1,2,1
0,2417.258106,2,1,1,2,4,2,2,2,2,44,8,2,2,1,2,6,6,2,0,0,2,2,2
0,9407.010872,2,2,1,2,4,2,2,2,2,44,6,2,3,1,2,6,6,2,0,0,2,2,1
0,6361.168277,2,2,1,2,4,2,2,2,2,44,1,2,2,1,2,6,6,2,0,0,2,2,1
0,10739.12559,2,1,1,2,4,2,2,2,3,44,5,3,4,1,6,6,6,2,1,0,3,1,1
0,3137.986012,2,2,1,2,4,2,2,2,0,44,5,2,2,1,10,6,6,1,0,0,2,1,0
0,4451.535525,4,1,1,2,4,2,2,4,4,43,8,4,5,1,10,1,6,2,0,0,4,2,2
0,7377.951318,2,2,1,2,4,2,2,1,0,44,6,2,3,1,10,6,6,2,0,0,2,2,0
0,3113.595165,1,2,4,2,4,2,2,1,5,43,4,1,1,2,9,1,6,2,0,0,1,2,0
0,3721.611711,2,2,1,2,4,2,2,2,7,44,6,2,2,1,10,6,6,2,0,0,2,2,2
0,8854.015046,2,1,1,2,4,2,2,4,7,44,8,5,3,1,6,6,6,2,3,0,5,2,2
0,24763.05119,3,1,1,2,4,2,2,3,15,43,5,3,1,1,8,1,6,1,0,0,3,1,2
0,1316.907629,2,2,1,2,4,2,2,2,0,44,4,2,3,1,10,6,6,2,0,0,2,2,0
0,5241.133974,2,2,1,2,4,2,2,2,3,44,7,2,4,1,7,6,6,2,0,0,2,2,1
0,27603.36293,1,3,1,2,4,2,2,1,0,44,1,1,1,2,1,6,6,2,0,0,1,2,0
0,14349.68996,3,1,1,2,4,2,2,3,8,44,4,6,3,1,6,6,6,2,3,0,6,2,1
0,8564.146491,1,1,4,2,4,2,2,1,3,43,7,1,3,2,9,1,6,2,0,0,1,1,1
0,3017.08805,2,2,1,2,4,2,2,2,0,43,5,2,2,1,10,1,6,2,0,0,2,2,0
0,15941.93468,2,1,1,2,4,2,2,2,6,43,6,2,2,1,10,1,6,2,0,0,2,2,1
0,7618.848616,2,2,1,2,4,2,2,2,6,44,7,2,3,1,2,6,6,2,0,0,2,2,1
0,32820.32835,1,2,1,2,4,2,2,1,5,44,3,1,1,2,9,6,6,1,0,0,1,1,0
0,3206.027902,2,2,1,2,4,2,2,2,0,44,6,2,2,1,10,6,6,2,0,0,2,2,0
0,7340.781903,1,3,3,2,4,2,2,1,0,44,1,1,1,2,9,6,6,2,0,0,1,1,0
0,14580.25727,2,1,1,1,5,3,2,2,4,51,11,2,2,1,10,5,4,1,0,0,2,1,0
0,94619.65669,1,3,3,2,5,3,2,1,0,52,3,1,1,2,1,5,5,1,0,0,1,1,1
0,19865.07939,1,3,3,1,5,3,2,1,2,51,3,1,1,2,9,5,4,1,0,0,1,1,0
0,25637.37586,2,3,3,2,5,3,1,2,4,52,3,2,2,1,2,4,5,1,0,0,2,1,2
0,8893.808233,3,1,1,1,5,3,2,3,2,51,9,5,2,1,4,4,2,1,2,0,4,1,2
0,5384.745408,2,1,1,2,5,3,2,2,0,52,5,2,1,2,10,5,5,1,0,0,2,1,0
0,21675.45919,2,1,1,2,5,3,2,2,13,53,10,2,2,1,2,3,3,1,0,0,2,1,2
0,25270.38451,2,1,1,2,5,3,2,2,4,52,6,2,2,1,10,5,5,1,0,0,2,1,0
0,6700.555913,2,1,1,1,5,3,2,2,4,51,9,2,2,1,10,4,4,1,0,0,2,1,1
0,47019.73741,4,2,2,1,5,3,1,3,4,51,6,4,3,1,2,5,4,1,0,0,4,1,2
0,13714.83404,4,2,1,2,5,3,1,4,12,52,7,5,2,1,6,4,5,1,1,0,4,1,2
0,15380.51263,4,1,1,2,5,3,1,4,8,52,8,4,4,1,2,4,5,1,0,0,4,1,3
0,5834.020337,1,3,3,2,5,3,2,1,2,52,8,1,1,2,1,4,5,1,0,0,1,1,1
0,18273.28634,2,1,1,1,5,3,2,2,4,51,9,2,2,1,2,5,4,1,0,0,2,1,2
0,20513.94712,2,1,4,2,5,3,2,2,2,53,4,4,2,1,4,1,6,2,1,1,3,2,2
0,20233.94893,2,2,1,2,5,3,2,2,3,53,11,2,2,1,2,1,1,1,0,0,2,1,2
0,9003.680291,3,1,1,2,5,3,2,2,18,53,8,3,2,1,10,3,3,1,0,0,3,1,2
0,8066.909517,1,2,1,2,5,3,2,1,2,53,6,1,1,2,1,3,3,1,0,0,1,1,1
0,44849.28241,2,2,1,1,5,3,2,2,2,51,11,3,2,1,6,4,4,1,1,0,3,1,1
0,9526.613076,2,1,1,2,5,3,2,2,8,53,8,3,2,1,8,3,6,2,1,0,3,1,2
0,14833.62049,2,2,1,2,5,3,2,2,2,52,11,2,2,1,10,4,5,1,0,0,2,2,0
0,10181.80638,1,3,3,2,5,3,1,1,4,53,3,1,1,2,1,1,1,1,0,0,1,1,1
0,18402.77121,4,1,1,2,5,3,2,4,14,53,9,4,4,1,8,1,6,2,0,0,4,2,4
0,3340.378342,1,2,1,2,5,3,2,1,4,53,4,1,1,2,9,3,3,1,0,0,1,1,1
0,23299.85606,1,3,3,1,5,3,2,1,0,51,6,1,1,2,1,5,4,1,0,0,1,1,1
0,10433.41441,2,2,1,2,5,3,2,2,4,52,8,2,3,1,2,4,5,1,0,0,2,1,1
0,6622.139947,2,1,1,2,5,3,2,2,2,52,11,4,2,1,4,4,6,2,1,1,3,2,0
0,31362.56845,2,2,4,2,5,3,2,1,0,53,3,2,1,1,2,1,6,2,0,0,2,2,0
0,4991.085443,2,2,1,2,5,3,2,2,2,52,7,2,2,1,10,4,5,1,0,0,2,1,0
0,4294.964506,2,3,2,1,5,3,2,2,0,51,8,2,2,1,2,5,4,1,0,0,2,1,2
1,4397.392572,2,2,1,2,5,3,2,2,2,52,11,2,2,1,2,4,2,1,0,0,2,1,0
0,30015.13816,2,3,3,2,5,3,2,2,2,53,5,2,1,1,2,1,6,2,0,0,2,2,2
0,8555.38571,2,1,1,2,5,3,2,2,8,52,11,2,2,1,2,4,5,1,0,0,2,1,2
0,24499.5122,2,1,1,2,5,3,2,2,10,53,7,4,2,1,6,3,2,1,2,0,3,1,2
0,4592.425856,2,2,1,1,5,3,2,2,2,51,6,2,2,1,10,5,4,1,0,0,2,1,1
0,5020.684698,2,2,1,2,5,3,2,1,2,53,7,2,1,1,10,3,3,1,0,0,2,1,1
0,11965.0758,1,1,2,2,5,3,2,1,5,53,10,1,1,2,9,2,2,1,0,0,1,1,1
0,5457.190706,5,2,4,2,5,3,2,5,6,53,6,8,3,1,4,2,6,2,2,1,7,2,5
0,12252.73584,2,1,1,2,5,3,2,2,3,52,6,2,3,1,10,4,5,1,0,0,2,1,0
0,3909.843565,2,1,1,1,5,3,2,2,4,51,8,2,2,1,10,5,4,1,0,0,2,1,0
0,21928.14129,1,2,3,1,5,3,2,1,2,51,6,1,1,2,9,5,4,1,0,0,1,1,0
0,3419.411879,2,2,1,2,5,3,2,2,14,53,6,2,3,1,10,3,3,1,0,0,2,1,0
0,222440.5884,1,3,3,1,5,3,1,1,2,51,4,1,1,2,1,5,4,1,0,0,1,1,1
0,9289.70819,2,1,1,2,5,3,2,2,6,53,8,4,2,1,6,1,6,1,2,0,3,2,2
0,4139.856245,2,1,1,2,5,3,2,2,8,53,7,2,2,1,10,2,2,1,0,0,2,1,1
0,27619.49033,1,1,1,1,5,3,2,1,3,51,7,1,1,2,9,5,4,1,0,0,1,1,0
0,11644.63933,2,3,1,2,5,3,2,2,2,52,11,2,3,2,10,4,5,1,0,0,2,1,1
0,64354.83301,2,1,1,1,5,3,1,1,5,51,10,2,1,1,10,5,4,1,0,0,2,1,1
0,4463.312475,3,1,2,2,5,3,2,2,2,52,5,3,1,1,10,5,5,1,0,0,3,1,1
0,3188.022407,1,2,1,2,5,3,2,1,1,53,3,1,1,2,1,1,6,2,0,0,1,2,1
0,13414.27022,1,3,1,1,5,3,2,1,2,51,4,1,1,2,1,5,4,1,0,0,1,1,1
0,19516.33253,2,1,1,2,5,3,2,2,6,52,6,2,4,1,10,4,5,1,0,0,2,1,0
0,4082.031816,1,2,1,2,5,3,2,1,4,53,7,1,1,2,9,3,3,1,0,0,1,1,0
0,7474.585912,2,1,1,1,5,3,2,2,12,51,10,2,3,1,10,5,4,1,0,0,2,1,1
0,60631.15839,2,1,1,1,5,3,2,2,3,51,11,2,1,1,2,5,4,1,0,0,2,1,2
0,28337.94649,2,1,1,2,5,3,2,2,8,53,10,2,3,1,10,3,2,1,0,0,2,1,0
0,21050.57063,2,2,1,2,5,3,2,2,8,52,11,2,2,1,2,4,5,1,0,0,2,1,2
0,12932.07083,2,1,1,2,5,3,2,2,4,52,8,4,2,1,4,4,5,1,1,1,3,1,2
0,9687.485631,3,1,1,2,5,3,2,3,2,53,7,3,3,1,8,1,1,1,0,0,3,1,3
0,6540.878287,2,1,1,2,5,3,2,2,3,52,7,2,2,1,10,4,2,1,0,0,2,1,1
0,36700.30506,2,3,1,2,5,3,2,2,2,53,6,2,2,1,2,1,6,1,0,0,2,1,0
0,56099.70824,3,1,1,1,5,3,2,3,5,51,9,3,4,1,10,5,4,1,0,0,3,1,2
0,8109.678416,2,2,4,2,5,3,2,2,0,52,3,2,1,1,2,4,6,2,0,0,2,2,0
0,4866.816299,2,1,1,2,5,3,2,2,6,53,7,2,2,1,2,2,2,1,0,0,2,1,2
0,8113.158807,2,1,1,1,5,3,2,2,0,51,5,2,4,1,10,5,6,2,0,0,2,2,1
0,7110.82341,2,2,1,1,5,3,2,2,0,51,7,2,2,1,10,5,4,1,0,0,2,1,0
0,10170.53685,2,2,1,2,5,3,2,2,0,53,4,2,5,1,10,2,6,2,0,0,2,2,0
0,18110.4419,2,4,2,1,5,3,2,2,3,51,6,4,2,1,6,4,4,1,2,0,4,1,1
0,3857.932382,1,1,1,2,5,3,2,2,8,52,9,3,1,1,5,5,6,2,2,0,3,2,1
0,15505.4767,2,1,1,2,5,3,2,2,0,53,3,2,1,1,10,2,6,2,0,0,2,2,1
0,6210.652076,2,2,1,2,5,3,2,2,2,53,6,2,2,1,10,1,6,2,0,0,2,2,0
0,5662.036299,2,3,2,1,5,3,2,2,4,51,5,2,2,1,2,5,4,1,0,0,2,1,2
0,10694.74112,2,3,2,2,5,3,2,2,2,52,7,2,2,2,10,4,5,1,0,0,2,1,2
0,9316.917825,3,1,2,1,5,3,2,3,8,51,11,3,3,1,10,5,6,2,0,0,3,1,2
0,6036.192661,2,2,2,2,5,3,2,2,6,53,7,2,2,1,10,2,1,1,0,0,2,1,0
0,5477.716914,3,2,1,1,5,3,2,3,6,51,8,3,3,1,10,5,6,2,0,0,3,2,1
0,23560.46439,1,1,2,1,5,3,2,1,0,51,10,1,1,2,1,4,4,1,0,0,1,1,0
0,4233.119234,1,2,1,1,5,3,2,1,2,51,9,1,1,2,1,5,4,1,0,0,1,1,1
0,13499.74158,2,3,3,1,5,3,2,2,2,51,6,3,2,1,4,5,4,1,0,1,2,1,0
0,8905.68913,1,1,1,2,5,3,2,1,3,53,10,1,1,2,1,1,1,1,0,0,1,2,1
0,7185.998402,2,3,1,2,5,3,2,2,2,52,5,2,2,1,2,4,5,1,0,0,2,1,1
0,7298.748771,1,1,1,1,5,3,2,1,2,51,8,1,2,2,1,5,4,1,0,0,1,1,1
0,11949.37409,3,3,1,2,5,3,2,3,0,52,8,3,3,1,2,4,5,1,0,0,3,1,3
0,21531.17439,2,1,2,2,5,3,2,2,8,52,7,5,2,1,4,4,5,1,1,2,3,1,2
0,5650.762436,1,2,2,2,5,3,2,1,2,53,10,1,1,2,1,1,1,1,0,0,1,1,1
0,5499.618122,2,2,1,1,5,3,2,2,2,51,11,2,2,1,2,5,4,1,0,0,2,1,2
0,3987.079972,1,2,4,2,5,3,2,1,1,53,4,1,1,2,1,3,6,2,0,0,1,2,1
0,13016.11434,2,3,3,1,5,3,1,2,0,51,6,2,2,1,2,5,4,1,0,0,2,1,2
0,8229.323973,2,1,1,1,5,3,2,2,6,51,8,3,3,1,6,4,6,2,1,0,3,2,2
0,13148.98238,1,1,1,2,5,3,2,1,4,53,4,1,1,2,9,3,1,1,0,0,1,1,0
0,5957.773939,2,1,1,2,5,3,2,2,7,53,6,3,2,1,8,1,6,2,1,0,3,2,2
0,13975.15706,1,1,1,1,5,3,2,1,7,51,9,1,1,2,1,5,1,1,0,0,1,1,1
0,24351.10068,1,4,1,2,5,3,2,1,0,52,2,1,1,2,1,4,6,2,0,0,1,2,0
0,5113.419154,1,2,1,1,5,3,2,1,3,51,7,1,1,2,9,5,4,1,0,0,1,1,0
0,4511.885487,1,1,1,2,5,3,2,1,5,52,6,1,1,2,1,4,5,1,0,0,1,1,1
0,20936.39084,2,1,1,1,5,3,2,2,2,51,11,2,2,1,2,5,4,1,0,0,2,1,2
0,7099.695673,1,2,1,2,5,3,2,1,2,53,6,1,1,2,9,2,6,2,0,0,1,2,0
0,10168.26669,2,3,3,2,5,3,2,2,4,52,5,2,1,1,7,4,5,1,0,0,2,1,1
0,11965.0758,1,1,2,1,5,3,2,1,3,51,10,1,1,2,1,5,4,1,0,0,1,1,1
0,10332.433,2,3,3,1,5,3,2,2,3,51,7,2,1,2,2,5,4,1,0,0,2,1,2
0,15532.11807,1,3,3,2,5,3,1,1,6,52,5,1,1,2,1,5,5,1,0,0,1,1,1
0,10260.43679,1,3,3,1,5,3,2,1,2,51,6,1,1,2,1,5,4,1,0,0,1,1,1
0,13385.04025,2,2,1,2,5,3,2,2,4,53,7,2,4,1,2,2,2,1,0,0,2,1,2
0,10843.04545,2,1,1,2,5,3,2,2,7,54,11,2,3,1,2,6,6,2,0,0,2,2,2
0,19116.98927,3,1,4,2,5,3,2,2,2,53,3,3,2,1,10,1,6,2,0,0,3,2,0
0,3646.589212,2,2,1,2,5,3,2,2,2,53,2,2,2,1,10,1,6,2,0,0,2,2,0
0,6368.312269,2,2,1,2,5,3,2,2,0,53,8,2,2,1,2,1,6,2,0,0,2,2,1
0,6166.53087,2,2,1,2,5,3,2,2,3,54,6,2,2,1,10,6,6,2,0,0,2,2,0
0,8798.898231,2,2,1,2,5,3,2,1,0,54,2,3,1,1,6,6,6,2,1,0,3,2,0
0,17253.51894,2,3,4,2,5,3,2,0,0,53,2,3,0,1,4,1,6,1,0,1,2,1,1
0,3626.96538,2,3,2,2,5,3,2,1,0,53,2,2,1,1,2,1,6,1,0,0,2,1,0
0,13131.85817,2,2,5,2,5,3,2,0,0,54,1,2,0,1,2,6,6,2,0,0,2,2,0
0,7480.838889,2,2,1,2,5,3,2,2,2,54,3,2,3,1,10,6,6,2,0,0,2,2,1
0,6530.369059,1,2,3,1,5,3,2,1,0,51,8,1,1,2,9,5,4,1,0,0,1,1,0
0,8974.282263,2,2,1,2,5,3,2,2,4,54,5,2,2,1,2,6,6,2,0,0,2,1,1
0,12838.78027,2,1,1,2,5,3,2,2,6,54,11,4,4,1,4,6,6,2,1,1,3,2,2
0,11236.46398,2,3,2,2,5,3,2,2,2,53,7,2,1,1,10,1,6,1,0,0,2,2,0
0,2634.680276,1,1,1,2,5,3,2,1,2,54,7,1,2,2,9,6,6,2,0,0,1,2,0
0,15462.70009,1,4,3,2,5,3,2,1,0,53,1,1,1,2,1,1,6,1,0,0,1,1,0
0,6331.592716,2,1,1,2,5,3,2,2,1,54,4,2,2,1,2,6,6,2,0,0,2,2,0
0,4187.090964,2,1,1,2,5,3,2,2,10,54,11,5,2,1,4,6,6,2,2,1,4,2,0
0,33093.66696,1,3,4,2,5,3,2,1,1,54,1,4,1,1,5,6,6,2,3,0,4,2,1
0,5024.975112,2,1,1,2,5,3,2,3,8,54,7,3,3,1,8,6,6,1,1,0,3,1,3
0,18164.93729,3,1,1,2,5,3,2,4,6,53,7,4,4,1,6,1,6,1,1,0,4,1,1
0,7896.825846,2,2,1,2,5,3,2,2,3,53,6,2,3,1,10,1,6,1,0,0,2,1,1
0,10581.3065,2,2,1,2,5,3,1,2,5,54,11,2,3,1,10,6,6,2,0,0,2,2,0
0,19536.00674,1,2,1,2,6,3,2,0,0,63,1,1,1,2,9,2,6,2,0,0,1,2,0
0,16112.13806,2,2,4,2,6,3,2,1,0,63,1,2,2,1,10,2,6,2,0,0,2,2,1
0,11518.35427,2,1,1,2,6,3,2,2,2,62,6,2,2,1,2,4,6,2,0,0,2,2,2
0,8899.546003,3,1,1,2,6,3,2,3,29,63,8,5,4,1,6,3,3,1,2,0,5,1,2
0,5713.684291,2,1,1,2,6,3,2,2,4,63,9,2,3,1,2,3,3,1,0,0,2,1,2
0,16487.95317,1,3,3,2,6,3,2,0,0,62,5,1,0,2,1,4,5,1,0,0,1,1,1
0,5093.861972,1,3,3,2,6,3,2,1,2,62,6,1,1,2,1,4,3,1,0,0,1,1,1
0,30731.37584,2,1,1,2,6,3,2,2,2,62,7,2,4,1,2,4,3,1,0,0,2,1,2
0,5505.821047,1,3,3,2,6,3,2,1,0,63,5,1,1,2,1,3,2,1,0,0,1,1,1
0,10283.18463,2,1,1,2,6,3,2,2,4,62,6,2,2,1,10,4,6,2,0,0,2,2,0
0,14598.60105,4,1,4,2,6,3,2,4,4,63,6,4,3,1,10,1,1,1,0,0,4,1,0
0,10702.52435,1,3,1,2,6,3,2,1,6,63,5,3,2,1,5,1,1,1,2,0,3,1,1
0,5717.271359,3,1,1,2,6,3,2,3,0,62,6,3,3,1,10,4,5,1,0,0,3,1,1
0,8737.544091,2,1,1,2,6,3,2,2,8,63,11,2,2,1,2,2,2,1,0,0,2,1,2
0,14614.43443,1,3,1,2,6,3,2,1,2,63,5,1,1,2,1,2,2,1,0,0,1,1,1
0,8673.531389,3,3,1,2,6,3,2,3,2,63,8,4,3,1,6,3,2,1,1,0,4,1,2
0,13990.53345,1,2,1,2,6,3,2,1,0,62,7,1,1,2,9,4,5,1,0,0,1,1,0
0,3917.355546,1,1,1,2,6,3,2,1,0,62,6,1,4,2,9,4,5,1,0,0,1,1,0
0,8104.261159,2,2,1,2,6,3,2,1,2,63,5,2,1,1,10,2,2,1,0,0,2,1,1
0,2144.583431,2,1,1,2,6,3,2,2,4,62,8,3,2,1,4,4,1,1,0,1,2,2,2
0,12719.55991,2,1,1,2,6,3,2,2,3,63,6,2,2,1,10,1,6,2,0,0,2,1,0
0,6317.333517,2,2,1,2,6,3,2,2,0,64,5,2,2,1,10,6,6,2,0,0,2,2,0
0,5634.967501,2,4,4,2,6,3,2,2,14,64,5,4,2,1,6,6,6,2,2,0,4,2,1
0,7672.530906,1,1,1,2,6,3,2,1,3,64,3,1,2,2,9,6,6,2,0,0,1,1,0
0,6317.677931,1,2,1,2,6,3,2,1,0,64,4,1,1,2,9,6,6,2,0,0,1,2,0
0,6741.805188,2,1,1,2,6,3,2,2,0,64,4,4,2,1,6,6,6,2,2,0,4,2,2
0,6614.837743,1,2,1,2,6,3,2,1,3,63,3,1,2,2,9,1,6,1,0,0,1,1,0
0,9182.383791,2,1,1,2,6,3,2,2,0,63,8,2,1,1,10,1,6,2,0,0,2,2,0
0,3302.407982,2,2,1,2,6,3,2,2,8,64,6,2,3,1,10,6,6,2,0,0,2,2,0
0,5921.639907,1,2,2,2,6,3,2,0,0,63,3,1,0,2,9,1,6,1,0,0,1,1,0
0,7218.711678,2,1,1,2,6,3,2,2,3,63,1,2,2,1,10,1,6,2,0,0,2,2,2
0,8418.94335,1,3,3,2,6,3,2,1,0,63,1,2,0,1,3,1,6,1,0,1,1,1,0
0,8902.253951,1,1,1,2,6,3,2,1,2,63,6,1,3,2,1,1,6,2,0,0,1,2,1
0,16974.4732,1,3,4,2,6,3,2,1,1,64,1,2,1,1,5,6,6,2,1,0,2,2,0
0,43788.35104,2,1,1,2,7,3,2,2,1,72,11,3,2,1,6,4,3,1,1,0,3,1,2
0,25392.54912,1,3,3,2,7,3,2,1,4,72,1,2,0,1,5,5,5,1,1,0,2,1,0
0,44965.28573,1,3,2,2,7,3,2,1,1,72,3,1,1,2,1,5,2,1,0,0,1,1,1
0,3750.963917,2,2,1,2,7,3,2,2,8,72,7,2,2,1,10,5,5,1,0,0,2,1,1
0,11972.35351,1,2,1,2,7,3,2,1,0,73,6,1,2,2,1,1,1,1,0,0,1,1,1
0,9686.185769,2,2,1,2,7,3,2,2,4,73,4,2,2,1,10,3,6,2,0,0,2,2,0
0,5436.512992,2,2,1,2,7,3,2,2,0,72,6,2,2,1,10,4,6,2,0,0,2,2,0
0,2791.362621,2,2,1,2,7,3,2,2,1,72,5,2,2,1,10,4,5,1,0,0,2,1,0
0,7213.249224,2,2,1,2,7,3,2,2,4,72,10,2,2,1,10,5,5,1,0,0,2,1,0
0,4889.325754,1,2,1,2,7,3,2,1,2,72,10,1,1,2,9,4,3,1,0,0,1,1,0
0,5180.90792,1,1,1,2,7,3,2,1,3,73,11,1,1,2,1,2,6,2,0,0,1,2,1
0,50872.91951,1,1,1,2,7,3,1,1,0,72,5,1,1,2,1,5,5,1,0,0,1,1,0
0,5764.383472,1,1,1,2,7,3,2,1,0,72,5,1,1,2,9,4,6,2,0,0,1,2,0
0,4212.683069,1,3,3,2,7,3,2,1,1,72,6,1,1,2,1,5,5,1,0,0,1,1,1
0,37608.48617,1,2,1,2,7,3,2,1,0,72,6,1,1,2,9,5,5,1,0,0,1,1,0
0,8943.037435,3,1,1,2,7,3,2,3,2,72,8,3,3,1,8,4,3,1,0,0,3,1,3
0,13527.6337,1,3,3,2,7,3,1,1,4,73,5,3,1,1,3,2,2,1,1,1,2,1,0
0,14143.2011,2,1,1,2,7,3,2,1,7,72,6,4,1,1,6,4,1,1,2,0,3,1,2
0,13883.15269,2,1,1,2,7,3,2,2,4,72,8,4,2,1,4,5,5,1,0,2,2,1,2
0,26417.8124,2,1,1,2,7,3,2,2,1,72,7,2,4,1,2,4,6,2,0,0,2,2,2
0,3070.418378,1,3,3,2,7,3,2,1,0,73,3,1,1,2,1,2,2,1,0,0,1,1,1
0,14025.38359,2,1,1,2,7,3,2,2,0,72,6,2,1,1,2,5,5,1,0,0,2,1,1
0,27562.97572,2,1,1,2,7,3,2,3,9,73,10,4,5,1,4,2,2,1,2,0,4,1,2
0,10201.50753,4,3,1,2,7,3,2,4,14,73,6,5,2,1,6,3,6,1,1,0,5,1,2
0,7088.457271,2,1,1,2,7,3,2,2,8,72,5,2,2,1,10,4,6,1,0,0,2,1,1
0,17211.15634,2,3,3,2,7,3,2,2,5,72,8,4,1,1,6,5,5,1,2,0,4,1,2
0,66593.75298,3,3,3,2,7,3,1,3,2,72,1,3,0,1,2,5,5,1,0,0,3,1,2
0,4921.912355,1,3,1,2,7,3,2,1,2,72,4,1,1,2,9,4,3,1,0,0,1,1,1
0,20461.81472,2,2,1,2,7,3,1,2,0,73,3,2,1,1,10,3,3,1,0,0,2,1,0
0,77759.33314,2,3,1,2,7,3,2,2,2,72,7,4,2,1,4,4,6,2,1,1,3,1,2
0,4087.57908,2,2,1,2,7,3,2,2,0,72,5,2,2,1,10,4,6,2,0,0,2,2,0
0,5941.200379,2,2,1,2,7,3,2,2,4,73,5,2,5,1,10,2,2,1,0,0,2,1,0
0,9221.426257,2,1,1,2,7,3,1,2,8,72,9,5,2,1,4,4,5,1,1,2,3,1,2
0,10164.13452,2,1,1,2,7,3,2,2,0,72,6,3,4,1,5,5,5,1,1,0,3,1,1
0,23115.28556,1,4,1,2,7,3,2,1,0,72,2,1,1,2,9,4,3,1,0,0,1,1,0
0,39181.64796,1,3,3,2,7,3,1,1,2,72,7,1,1,2,1,5,5,1,0,0,1,1,0
0,62026.56547,1,3,3,2,7,3,2,0,0,72,1,1,0,2,9,5,5,1,0,0,1,1,0
0,16997.74269,2,1,1,2,7,3,2,2,0,73,5,2,2,1,2,1,6,2,0,0,2,2,2
0,6845.979967,3,2,4,2,7,3,2,2,2,72,4,3,2,1,10,5,6,1,0,0,3,1,1
0,13127.75754,2,1,1,2,7,3,2,2,3,72,11,2,4,1,10,5,5,1,0,0,2,1,1
0,7324.10764,2,1,1,2,7,3,2,2,10,72,8,3,2,1,6,4,5,1,1,0,3,1,1
0,44441.47591,2,1,1,2,7,3,1,2,4,73,6,2,2,1,10,2,2,1,0,0,2,1,1
0,4667.197848,1,1,1,2,7,3,2,1,2,73,8,1,2,2,1,3,6,2,0,0,1,2,1
0,3188.115631,2,2,1,2,7,3,2,2,4,72,9,2,2,1,10,5,5,1,0,0,2,1,0
0,18820.74011,1,1,1,2,7,3,1,1,5,72,4,1,1,2,1,4,5,1,0,0,1,1,0
0,8673.938401,2,2,1,2,7,3,2,2,0,72,8,2,2,1,10,4,5,1,0,0,2,1,0
0,16257.0683,2,1,1,2,7,3,1,1,7,73,4,2,2,1,2,2,2,1,0,0,2,1,1
0,49634.76639,2,3,3,2,7,3,1,2,7,72,7,4,2,1,6,5,5,1,2,0,4,1,1
0,6538.423615,2,1,1,2,7,3,2,2,0,72,7,2,2,1,2,4,3,1,0,0,2,1,2
0,4793.895062,2,1,5,2,7,3,2,2,2,73,3,2,2,1,2,2,6,2,0,0,2,2,2
0,8947.985686,2,1,1,2,7,3,2,2,2,72,11,2,2,1,10,5,5,1,0,0,2,1,1
0,6679.696158,2,1,1,2,7,3,2,2,10,72,8,3,2,1,6,5,5,1,1,0,3,1,2
0,19695.01874,2,1,1,2,7,3,2,3,11,72,8,5,2,1,6,5,5,1,3,0,5,1,2
0,8235.566316,2,1,1,2,7,3,2,2,0,72,5,2,2,1,10,4,3,1,0,0,2,1,1
0,22076.21365,3,3,1,2,7,3,1,2,10,72,6,4,3,1,6,5,3,1,1,0,4,1,0
0,17902.05267,2,2,1,2,7,3,2,2,0,72,3,2,1,1,10,4,3,1,0,0,2,1,1
0,9154.450443,2,1,1,2,7,3,2,2,6,72,6,2,2,1,2,5,5,1,0,0,2,1,2
0,31406.79594,3,2,1,2,7,3,1,2,2,73,6,3,2,1,10,2,2,1,0,0,3,1,1
